id,lon,lat,taxonomy,number,night,structural,ADM2,ADM3,ADM4,desaID,use
INST_6762,108.503,-6.891,MCF_LWAL-DUM_H:2,4,11,43000,Kuningan,Cigandamekar,Sangkanurip,Kuningan_Cigandamekar_Sangkanurip,residential
INST_6763,108.52,-6.881,CR_LFINF-DUL_H:3,3,78,313000,Kuningan,Cigandamekar,Timbang,Kuningan_Cigandamekar_Timbang,residential
INST_6764,108.52,-6.881,MCF_LWAL-DUM_H:2,9,20,78200,Kuningan,Cigandamekar,Timbang,Kuningan_Cigandamekar_Timbang,residential
INST_6765,108.463,-6.986,MCF_LWAL-DUM_H:2,1,13,50800,Kuningan,Cigugur,Cigadung,Kuningan_Cigugur_Cigadung,residential
INST_6766,108.458,-6.967,MCF_LWAL-DUM_H:2,11,20,78200,Kuningan,Cigugur,Cigugur,Kuningan_Cigugur_Cigugur,residential
INST_6767,108.466,-6.956,CR_LFINF-DUL_H:3,2,66,265000,Kuningan,Cigugur,Cipari,Kuningan_Cigugur_Cipari,residential
INST_6768,108.466,-6.956,MCF_LWAL-DUM_H:2,7,20,78200,Kuningan,Cigugur,Cipari,Kuningan_Cigugur_Cipari,residential
INST_6769,108.441,-6.95,CR_LFINF-DUL_H:3,1,39,157000,Kuningan,Cigugur,Cisantana,Kuningan_Cigugur_Cisantana,residential
INST_6770,108.441,-6.95,MCF_LWAL-DUM_H:2,1,20,78200,Kuningan,Cigugur,Cisantana,Kuningan_Cigugur_Cisantana,residential
INST_6771,108.464,-6.948,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Cigugur,Gunungkeling,Kuningan_Cigugur_Gunungkeling,residential
INST_6772,108.46,-6.977,MCF_LWAL-DUM_H:2,2,13,50800,Kuningan,Cigugur,Sukamulya,Kuningan_Cigugur_Sukamulya,residential
INST_6773,108.475,-6.965,MCF_LWAL-DUM_H:2,4,14,54700,Kuningan,Cigugur,Winduherang,Kuningan_Cigugur_Winduherang,residential
INST_6774,108.564,-7.13,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Cilebak,Jalatrang,Kuningan_Cilebak_Jalatrang,residential
INST_6775,108.459,-6.894,MCF_LWAL-DUM_H:2,1,17,66500,Kuningan,Cilimus,Bandorasa Kulon,Kuningan_Cilimus_Bandorasa Kulon,residential
INST_6776,108.492,-6.889,MCF_LWAL-DUM_H:2,2,14,54700,Kuningan,Cilimus,Bandorasa Wetan,Kuningan_Cilimus_Bandorasa Wetan,residential
INST_6777,108.491,-6.875,CR_LFINF-DUL_H:3,2,81,325000,Kuningan,Cilimus,Bojong,Kuningan_Cilimus_Bojong,residential
INST_6778,108.491,-6.875,MCF_LWAL-DUM_H:2,0,20,78200,Kuningan,Cilimus,Bojong,Kuningan_Cilimus_Bojong,residential
INST_6779,108.504,-6.861,MCF_LWAL-DUM_H:2,5,14,54700,Kuningan,Cilimus,Caracas,Kuningan_Cilimus_Caracas,residential
INST_6780,108.502,-6.871,MCF_LWAL-DUM_H:2,19,17,66500,Kuningan,Cilimus,Cilimus,Kuningan_Cilimus_Cilimus,residential
INST_6781,108.449,-6.886,MCF_LWAL-DUM_H:2,4,12,46900,Kuningan,Cilimus,Linggajati,Kuningan_Cilimus_Linggajati,residential
INST_6782,108.455,-6.876,CR_LFINF-DUL_H:3,1,60,241000,Kuningan,Cilimus,Setianegara,Kuningan_Cilimus_Setianegara,residential
INST_6783,108.455,-6.876,MCF_LWAL-DUM_H:2,0,20,78200,Kuningan,Cilimus,Setianegara,Kuningan_Cilimus_Setianegara,residential
INST_6784,108.686,-6.968,MCF_LWAL-DUM_H:2,3,12,46900,Kuningan,Cimahi,Cikeusal,Kuningan_Cimahi_Cikeusal,residential
INST_6785,108.712,-7.008,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Cimahi,Gunungsari,Kuningan_Cimahi_Gunungsari,residential
INST_6786,108.71,-6.951,MCF_LWAL-DUM_H:2,8,19,74300,Kuningan,Cimahi,Mekarjaya,Kuningan_Cimahi_Mekarjaya,residential
INST_6787,108.502,-7.044,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Ciniru,Ciniru,Kuningan_Ciniru_Ciniru,residential
INST_6788,108.475,-7.022,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Ciniru,Longkewang,Kuningan_Ciniru_Longkewang,residential
INST_6789,108.482,-7.038,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Ciniru,Rambatan,Kuningan_Ciniru_Rambatan,residential
INST_6790,108.532,-6.943,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Cipicung,Cimaranten,Kuningan_Cipicung_Cimaranten,residential
INST_6791,108.548,-6.943,MCF_LWAL-DUM_H:2,2,11,43000,Kuningan,Cipicung,Cipicung,Kuningan_Cipicung_Cipicung,residential
INST_6792,108.55,-6.962,MCF_LWAL-DUM_H:2,3,12,46900,Kuningan,Cipicung,Karoya,Kuningan_Cipicung_Karoya,residential
INST_6793,108.558,-6.933,MCF_LWAL-DUM_H:2,2,11,43000,Kuningan,Cipicung,Salareuma,Kuningan_Cipicung_Salareuma,residential
INST_6794,108.562,-6.947,MCF_LWAL-DUM_H:2,3,11,43000,Kuningan,Cipicung,Sukamukti,Kuningan_Cipicung_Sukamukti,residential
INST_6795,108.554,-6.957,CR_LFINF-DUL_H:3,1,60,241000,Kuningan,Cipicung,Susukan,Kuningan_Cipicung_Susukan,residential
INST_6796,108.554,-6.957,MCF_LWAL-DUM_H:2,5,20,78200,Kuningan,Cipicung,Susukan,Kuningan_Cipicung_Susukan,residential
INST_6797,108.613,-7.081,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Ciwaru,Cilayung,Kuningan_Ciwaru_Cilayung,residential
INST_6798,108.626,-7.079,MCF_LWAL-DUM_H:2,3,14,54700,Kuningan,Ciwaru,Ciwaru,Kuningan_Ciwaru_Ciwaru,residential
INST_6799,108.411,-6.995,MCF_LWAL-DUM_H:2,8,16,62600,Kuningan,Darma,Bakom,Kuningan_Darma_Bakom,residential
INST_6800,108.393,-7.007,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Darma,Cikupa,Kuningan_Darma_Cikupa,residential
INST_6801,108.394,-7.022,MCF_LWAL-DUM_H:2,7,13,50800,Kuningan,Darma,Cipasung,Kuningan_Darma_Cipasung,residential
INST_6802,108.404,-6.999,MCF_LWAL-DUM_H:2,3,16,62600,Kuningan,Darma,Darma,Kuningan_Darma_Darma,residential
INST_6803,108.391,-6.998,MCF_LWAL-DUM_H:2,1,14,54700,Kuningan,Darma,Karanganyar,Kuningan_Darma_Karanganyar,residential
INST_6804,108.411,-6.978,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Darma,Karangsari,Kuningan_Darma_Karangsari,residential
INST_6805,108.4,-7.025,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Darma,Paninggaran,Kuningan_Darma_Paninggaran,residential
INST_6806,108.392,-7.004,MCF_LWAL-DUM_H:2,5,14,54700,Kuningan,Darma,Parung,Kuningan_Darma_Parung,residential
INST_6807,108.4,-6.978,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Darma,Situsari,Kuningan_Darma_Situsari,residential
INST_6808,108.552,-7.008,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Garawangi,Cikananga,Kuningan_Garawangi_Cikananga,residential
INST_6809,108.511,-7.031,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Garawangi,Cirukem,Kuningan_Garawangi_Cirukem,residential
INST_6810,108.537,-6.991,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Garawangi,Citiusari,Kuningan_Garawangi_Citiusari,residential
INST_6811,108.538,-7.003,MCF_LWAL-DUM_H:2,4,12,46900,Kuningan,Garawangi,Garawangi,Kuningan_Garawangi_Garawangi,residential
INST_6812,108.527,-7.035,MCF_LWAL-DUM_H:2,1,13,50800,Kuningan,Garawangi,Gewok,Kuningan_Garawangi_Gewok,residential
INST_6813,108.508,-7.018,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Garawangi,Kadatuan,Kuningan_Garawangi_Kadatuan,residential
INST_6814,108.541,-7.004,MCF_LWAL-DUM_H:2,3,14,54700,Kuningan,Garawangi,Karamatwangi,Kuningan_Garawangi_Karamatwangi,residential
INST_6815,108.52,-6.992,CR_LFINF-DUL_H:3,1,80,321000,Kuningan,Garawangi,Lengkong,Kuningan_Garawangi_Lengkong,residential
INST_6816,108.52,-6.992,MCF_LWAL-DUM_H:2,2,20,78200,Kuningan,Garawangi,Lengkong,Kuningan_Garawangi_Lengkong,residential
INST_6817,108.556,-6.999,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Garawangi,Mekarmulya,Kuningan_Garawangi_Mekarmulya,residential
INST_6818,108.528,-6.999,MCF_LWAL-DUM_H:2,8,26,102000,Kuningan,Garawangi,Purwasari,Kuningan_Garawangi_Purwasari,residential
INST_6819,108.546,-7.009,MCF_LWAL-DUM_H:2,1,17,66500,Kuningan,Garawangi,Sukaimut,Kuningan_Garawangi_Sukaimut,residential
INST_6820,108.427,-7.054,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Hantara,Bunigeulis,Kuningan_Hantara_Bunigeulis,residential
INST_6821,108.429,-7.067,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Hantara,Tundagan,Kuningan_Hantara_Tundagan,residential
INST_6822,108.441,-6.916,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Jalaksana,Babakanmulya,Kuningan_Jalaksana_Babakanmulya,residential
INST_6823,108.485,-6.925,MCF_LWAL-DUM_H:2,6,15,58700,Kuningan,Jalaksana,Jalaksana,Kuningan_Jalaksana_Jalaksana,residential
INST_6824,108.49,-6.909,MCF_LWAL-DUM_H:2,6,20,78200,Kuningan,Jalaksana,Maniskidul,Kuningan_Jalaksana_Maniskidul,residential
INST_6825,108.49,-6.902,MCF_LWAL-DUM_H:2,3,13,50800,Kuningan,Jalaksana,Manislor,Kuningan_Jalaksana_Manislor,residential
INST_6826,108.496,-6.921,MCF_LWAL-DUM_H:2,3,15,58700,Kuningan,Jalaksana,Nanggerang,Kuningan_Jalaksana_Nanggerang,residential
INST_6827,108.473,-6.898,MCF_LWAL-DUM_H:2,0,20,78200,Kuningan,Jalaksana,Peusing,Kuningan_Jalaksana_Peusing,residential
INST_6828,108.57,-6.909,MCF_LWAL-DUM_H:2,3,13,50800,Kuningan,Japara,Cikeleng,Kuningan_Japara_Cikeleng,residential
INST_6829,108.532,-6.9,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Japara,Citapen,Kuningan_Japara_Citapen,residential
INST_6830,108.516,-6.921,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Japara,Dukuhdalem,Kuningan_Japara_Dukuhdalem,residential
INST_6831,108.518,-6.901,MCF_LWAL-DUM_H:2,1,14,54700,Kuningan,Japara,Japara,Kuningan_Japara_Japara,residential
INST_6832,108.527,-6.925,MCF_LWAL-DUM_H:2,2,15,58700,Kuningan,Japara,Rajadanu,Kuningan_Japara_Rajadanu,residential
INST_6833,108.452,-7.002,MCF_LWAL-DUM_H:2,3,12,46900,Kuningan,Kadugede,Babatan,Kuningan_Kadugede_Babatan,residential
INST_6834,108.446,-6.992,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Kadugede,Bayuning,Kuningan_Kadugede_Bayuning,residential
INST_6835,108.428,-6.983,MCF_LWAL-DUM_H:2,2,14,54700,Kuningan,Kadugede,Ciherang,Kuningan_Kadugede_Ciherang,residential
INST_6836,108.458,-7.012,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Kadugede,Ciketak,Kuningan_Kadugede_Ciketak,residential
INST_6837,108.455,-6.995,MCF_LWAL-DUM_H:2,1,13,50800,Kuningan,Kadugede,Cipondok,Kuningan_Kadugede_Cipondok,residential
INST_6838,108.457,-7.012,CR_LFINF-DUL_H:3,2,54,217000,Kuningan,Kadugede,Kadugede,Kuningan_Kadugede_Kadugede,residential
INST_6839,108.457,-7.012,MCF_LWAL-DUM_H:2,9,20,78200,Kuningan,Kadugede,Kadugede,Kuningan_Kadugede_Kadugede,residential
INST_6840,108.463,-6.995,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Kadugede,Windujanten,Kuningan_Kadugede_Windujanten,residential
INST_6841,108.635,-6.96,MCF_LWAL-DUM_H:2,14,12,46900,Kuningan,Kalimanggis,Cipancur,Kuningan_Kalimanggis_Cipancur,residential
INST_6842,108.614,-6.957,MCF_LWAL-DUM_H:2,4,12,46900,Kuningan,Kalimanggis,Kalimanggis Wetan,Kuningan_Kalimanggis_Kalimanggis Wetan,residential
INST_6843,108.634,-6.945,MCF_LWAL-DUM_H:2,2,11,43000,Kuningan,Kalimanggis,Kertawana,Kuningan_Kalimanggis_Kertawana,residential
INST_6844,108.621,-6.959,MCF_LWAL-DUM_H:2,4,17,66500,Kuningan,Kalimanggis,Partawangunan,Kuningan_Kalimanggis_Partawangunan,residential
INST_6845,108.656,-7.107,MCF_LWAL-DUM_H:2,2,14,54700,Kuningan,Karangkancana,Kaduagung,Kuningan_Karangkancana_Kaduagung,residential
INST_6846,108.696,-7.058,MCF_LWAL-DUM_H:2,2,14,54700,Kuningan,Karangkancana,Simpay Jaya,Kuningan_Karangkancana_Simpay Jaya,residential
INST_6847,108.674,-7.062,MCF_LWAL-DUM_H:2,4,12,46900,Kuningan,Karangkancana,Sukasari,Kuningan_Karangkancana_Sukasari,residential
INST_6848,108.677,-7.078,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Karangkancana,Tanjungkerta,Kuningan_Karangkancana_Tanjungkerta,residential
INST_6849,108.508,-6.944,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Kramatmulya,Bojong,Kuningan_Kramatmulya_Bojong,residential
INST_6850,108.478,-6.94,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Kramatmulya,Cibentang,Kuningan_Kramatmulya_Cibentang,residential
INST_6851,108.498,-6.937,MCF_LWAL-DUM_H:2,2,13,50800,Kuningan,Kramatmulya,Cikaso,Kuningan_Kramatmulya_Cikaso,residential
INST_6852,108.52,-6.954,MCF_LWAL-DUM_H:2,3,12,46900,Kuningan,Kramatmulya,Cikubangsari,Kuningan_Kramatmulya_Cikubangsari,residential
INST_6853,108.511,-6.95,CR_LFINF-DUL_H:3,1,39,157000,Kuningan,Kramatmulya,Cilaja,Kuningan_Kramatmulya_Cilaja,residential
INST_6854,108.511,-6.95,MCF_LWAL-DUM_H:2,0,20,78200,Kuningan,Kramatmulya,Cilaja,Kuningan_Kramatmulya_Cilaja,residential
INST_6855,108.505,-6.931,MCF_LWAL-DUM_H:2,3,14,54700,Kuningan,Kramatmulya,Karangmangu,Kuningan_Kramatmulya_Karangmangu,residential
INST_6856,108.491,-6.932,MCF_LWAL-DUM_H:2,8,14,54700,Kuningan,Kramatmulya,Kramatmulya,Kuningan_Kramatmulya_Kramatmulya,residential
INST_6857,108.466,-6.943,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Kramatmulya,Ragawacana,Kuningan_Kramatmulya_Ragawacana,residential
INST_6858,108.515,-6.968,MCF_LWAL-DUM_H:2,24,17,66500,Kuningan,Kuningan,Ancaran,Kuningan_Kuningan_Ancaran,residential
INST_6859,108.49,-6.983,MCF_LWAL-DUM_H:2,9,18,70400,Kuningan,Kuningan,Awirarangan,Kuningan_Kuningan_Awirarangan,residential
INST_6860,108.497,-6.971,MCF_LWAL-DUM_H:2,14,19,74300,Kuningan,Kuningan,Cijoho,Kuningan_Kuningan_Cijoho,residential
INST_6861,108.499,-6.965,MCF_LWAL-DUM_H:2,2,13,50800,Kuningan,Kuningan,Ciporang,Kuningan_Kuningan_Ciporang,residential
INST_6862,108.48,-6.952,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Kuningan,Cirendang,Kuningan_Kuningan_Cirendang,residential
INST_6863,108.494,-7.002,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Kuningan,Citangtu,Kuningan_Kuningan_Citangtu,residential
INST_6864,108.507,-6.99,MCF_LWAL-DUM_H:2,4,18,70400,Kuningan,Kuningan,Karangtawang,Kuningan_Kuningan_Karangtawang,residential
INST_6865,108.494,-6.952,MCF_LWAL-DUM_H:2,4,13,50800,Kuningan,Kuningan,Kasturi,Kuningan_Kuningan_Kasturi,residential
INST_6866,108.477,-6.981,MCF_LWAL-DUM_H:2,13,16,62600,Kuningan,Kuningan,Kuningan,Kuningan_Kuningan_Kuningan,residential
INST_6867,108.482,-6.974,MCF_LWAL-DUM_H:2,18,20,78200,Kuningan,Kuningan,Purwawinangun,Kuningan_Kuningan_Purwawinangun,residential
INST_6868,108.498,-6.987,MCF_LWAL-DUM_H:2,5,29,113000,Kuningan,Kuningan,Winduhaji,Kuningan_Kuningan_Winduhaji,residential
INST_6869,108.503,-6.981,MCF_LWAL-DUM_H:2,3,15,58700,Kuningan,Kuningan,Windusengkahan,Kuningan_Kuningan_Windusengkahan,residential
INST_6870,108.59,-7.001,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Lebakwangi,Bendungan,Kuningan_Lebakwangi_Bendungan,residential
INST_6871,108.587,-7.028,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Lebakwangi,Cinagara,Kuningan_Lebakwangi_Cinagara,residential
INST_6872,108.593,-7.028,CR_LFINF-DUL_H:3,1,30,121000,Kuningan,Lebakwangi,Cineumbeuy,Kuningan_Lebakwangi_Cineumbeuy,residential
INST_6873,108.593,-7.028,MCF_LWAL-DUM_H:2,0,20,78200,Kuningan,Lebakwangi,Cineumbeuy,Kuningan_Lebakwangi_Cineumbeuy,residential
INST_6874,108.601,-7.027,MCF_LWAL-DUM_H:2,5,21,82100,Kuningan,Lebakwangi,Cipetir,Kuningan_Lebakwangi_Cipetir,residential
INST_6875,108.605,-7.02,MCF_LWAL-DUM_H:2,2,11,43000,Kuningan,Lebakwangi,Lebakwangi,Kuningan_Lebakwangi_Lebakwangi,residential
INST_6876,108.602,-7.011,MCF_LWAL-DUM_H:2,3,12,46900,Kuningan,Lebakwangi,Mekarwangi,Kuningan_Lebakwangi_Mekarwangi,residential
INST_6877,108.556,-6.987,MCF_LWAL-DUM_H:2,5,12,46900,Kuningan,Lebakwangi,Pagundan,Kuningan_Lebakwangi_Pagundan,residential
INST_6878,108.575,-6.999,MCF_LWAL-DUM_H:2,2,11,43000,Kuningan,Lebakwangi,Pasayangan,Kuningan_Lebakwangi_Pasayangan,residential
INST_6879,108.583,-6.998,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Lebakwangi,Sindang,Kuningan_Lebakwangi_Sindang,residential
INST_6880,108.666,-7.003,MCF_LWAL-DUM_H:2,3,12,46900,Kuningan,Luragung,Benda,Kuningan_Luragung_Benda,residential
INST_6881,108.638,-7.03,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Luragung,Cigedang,Kuningan_Luragung_Cigedang,residential
INST_6882,108.649,-7.008,MCF_LWAL-DUM_H:2,2,11,43000,Kuningan,Luragung,Dukuhmaja,Kuningan_Luragung_Dukuhmaja,residential
INST_6883,108.648,-7.026,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Luragung,Luragungtonggoh,Kuningan_Luragung_Luragungtonggoh,residential
INST_6884,108.63,-7.02,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Luragung,Margasari,Kuningan_Luragung_Margasari,residential
INST_6885,108.625,-6.989,MCF_LWAL-DUM_H:2,3,15,58700,Kuningan,Luragung,Panyosogan,Kuningan_Luragung_Panyosogan,residential
INST_6886,108.632,-7.012,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Luragung,Sindangsuka,Kuningan_Luragung_Sindangsuka,residential
INST_6887,108.581,-7.031,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Maleber,Buniasih,Kuningan_Maleber_Buniasih,residential
INST_6888,108.549,-7.038,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Maleber,Cikahuripan,Kuningan_Maleber_Cikahuripan,residential
INST_6889,108.568,-7.077,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Maleber,Cipakem,Kuningan_Maleber_Cipakem,residential
INST_6890,108.598,-7.053,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Maleber,Galaherang,Kuningan_Maleber_Galaherang,residential
INST_6891,108.588,-7.084,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Maleber,Giriwaringin,Kuningan_Maleber_Giriwaringin,residential
INST_6892,108.562,-7.019,MCF_LWAL-DUM_H:2,9,15,58700,Kuningan,Maleber,Kutaraja,Kuningan_Maleber_Kutaraja,residential
INST_6893,108.567,-7.027,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Maleber,Maleber,Kuningan_Maleber_Maleber,residential
INST_6894,108.561,-7.012,MCF_LWAL-DUM_H:2,1,13,50800,Kuningan,Maleber,Mandalajaya,Kuningan_Maleber_Mandalajaya,residential
INST_6895,108.579,-7.046,MCF_LWAL-DUM_H:2,5,12,46900,Kuningan,Maleber,Mekarsari,Kuningan_Maleber_Mekarsari,residential
INST_6896,108.555,-7.049,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Maleber,Padamulya,Kuningan_Maleber_Padamulya,residential
INST_6897,108.549,-7.026,MCF_LWAL-DUM_H:2,4,12,46900,Kuningan,Maleber,Parakan,Kuningan_Maleber_Parakan,residential
INST_6898,108.461,-6.802,MCF_LWAL-DUM_H:2,1,14,54700,Kuningan,Mandirancan,Cirea,Kuningan_Mandirancan_Cirea,residential
INST_6899,108.471,-6.812,MCF_LWAL-DUM_H:2,1,13,50800,Kuningan,Mandirancan,Mandirancan,Kuningan_Mandirancan_Mandirancan,residential
INST_6900,108.472,-6.799,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Mandirancan,Nanggela,Kuningan_Mandirancan_Nanggela,residential
INST_6901,108.478,-6.833,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Mandirancan,Randobawailir,Kuningan_Mandirancan_Randobawailir,residential
INST_6902,108.44,-6.854,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Mandirancan,Seda,Kuningan_Mandirancan_Seda,residential
INST_6903,108.461,-6.817,MCF_LWAL-DUM_H:2,2,11,43000,Kuningan,Mandirancan,Sukasari,Kuningan_Mandirancan_Sukasari,residential
INST_6904,108.458,-6.848,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Mandirancan,Trijaya,Kuningan_Mandirancan_Trijaya,residential
INST_6905,108.428,-7,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Nusaherang,Cikadu,Kuningan_Nusaherang_Cikadu,residential
INST_6906,108.429,-7.025,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Nusaherang,Haurkuning,Kuningan_Nusaherang_Haurkuning,residential
INST_6907,108.429,-6.992,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Nusaherang,Jambar,Kuningan_Nusaherang_Jambar,residential
INST_6908,108.425,-7.01,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Nusaherang,Kertawirama,Kuningan_Nusaherang_Kertawirama,residential
INST_6909,108.442,-7.009,MCF_LWAL-DUM_H:2,2,14,54700,Kuningan,Nusaherang,Nusaherang,Kuningan_Nusaherang_Nusaherang,residential
INST_6910,108.489,-6.838,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Pancalang,Kahiyangan,Kuningan_Pancalang_Kahiyangan,residential
INST_6911,108.484,-6.799,MCF_LWAL-DUM_H:2,1,13,50800,Kuningan,Pancalang,Mekarjaya,Kuningan_Pancalang_Mekarjaya,residential
INST_6912,108.49,-6.821,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Pancalang,Pancalang,Kuningan_Pancalang_Pancalang,residential
INST_6913,108.503,-6.832,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Pancalang,Patalagan,Kuningan_Pancalang_Patalagan,residential
INST_6914,108.497,-6.842,CR_LFINF-DUL_H:3,1,87,350000,Kuningan,Pancalang,Silebu,Kuningan_Pancalang_Silebu,residential
INST_6915,108.497,-6.842,MCF_LWAL-DUM_H:2,1,20,78200,Kuningan,Pancalang,Silebu,Kuningan_Pancalang_Silebu,residential
INST_6916,108.499,-6.825,MCF_LWAL-DUM_H:2,2,11,43000,Kuningan,Pancalang,Sumbakeling,Kuningan_Pancalang_Sumbakeling,residential
INST_6917,108.492,-6.801,MCF_LWAL-DUM_H:2,2,13,50800,Kuningan,Pancalang,Tenjolayar,Kuningan_Pancalang_Tenjolayar,residential
INST_6918,108.451,-6.791,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Pasawahan,Cimara,Kuningan_Pasawahan_Cimara,residential
INST_6919,108.435,-6.79,MCF_LWAL-DUM_H:2,2,15,58700,Kuningan,Pasawahan,Padamatang,Kuningan_Pasawahan_Padamatang,residential
INST_6920,108.452,-6.812,MCF_LWAL-DUM_H:2,2,16,62600,Kuningan,Pasawahan,Paniis,Kuningan_Pasawahan_Paniis,residential
INST_6921,108.42,-6.819,MCF_LWAL-DUM_H:2,2,12,46900,Kuningan,Pasawahan,Pasawahan,Kuningan_Pasawahan_Pasawahan,residential
INST_6922,108.526,-6.963,MCF_LWAL-DUM_H:2,3,12,46900,Kuningan,Sidangagung,Babakanreuma,Kuningan_Sidangagung_Babakanreuma,residential
INST_6923,108.546,-6.983,MCF_LWAL-DUM_H:2,6,12,46900,Kuningan,Sidangagung,Balong,Kuningan_Sidangagung_Balong,residential
INST_6924,108.532,-6.956,MCF_LWAL-DUM_H:2,3,12,46900,Kuningan,Sidangagung,Dukuhlor,Kuningan_Sidangagung_Dukuhlor,residential
INST_6925,108.531,-6.982,MCF_LWAL-DUM_H:2,4,19,74300,Kuningan,Sidangagung,Kertaungaran,Kuningan_Sidangagung_Kertaungaran,residential
INST_6926,108.528,-6.972,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Sidangagung,Kertawangunan,Kuningan_Sidangagung_Kertawangunan,residential
INST_6927,108.539,-6.967,MCF_LWAL-DUM_H:2,6,14,54700,Kuningan,Sidangagung,Kertayasa,Kuningan_Sidangagung_Kertayasa,residential
INST_6928,108.545,-6.974,MCF_LWAL-DUM_H:2,8,14,54700,Kuningan,Sidangagung,Mekarmukti,Kuningan_Sidangagung_Mekarmukti,residential
INST_6929,108.538,-6.982,MCF_LWAL-DUM_H:2,10,14,54700,Kuningan,Sidangagung,Sindangagung,Kuningan_Sidangagung_Sindangagung,residential
INST_6930,108.514,-6.979,MCF_LWAL-DUM_H:2,1,12,46900,Kuningan,Sidangagung,Sindangsari,Kuningan_Sidangagung_Sindangsari,residential
INST_6931,108.535,-6.964,MCF_LWAL-DUM_H:2,5,12,46900,Kuningan,Sidangagung,Tirtawangunan,Kuningan_Sidangagung_Tirtawangunan,residential
INST_6932,108.56,-7.109,MCF_LWAL-DUM_H:2,1,11,43000,Kuningan,Subang,Situgede,Kuningan_Subang_Situgede,residential
INST_6933,108.537,-7.128,CR_LFINF-DUL_H:3,2,32,129000,Kuningan,Subang,Subang,Kuningan_Subang_Subang,residential
INST_6934,108.537,-7.128,MCF_LWAL-DUM_H:2,1,20,78200,Kuningan,Subang,Subang,Kuningan_Subang_Subang,residential
INST_163,108.371,-6.976,CR_LFINF-DUM_H:3,4,358,356000,Majalengka,Cikijing,Kancana,Majalengka_Cikijing_Kancana,residential
INST_257,108.275,-6.838,CR_LFINF-DUM_H:3,3,273,362000,Majalengka,Cigasong,Tenjolayar,Majalengka_Cigasong_Tenjolayar,residential
INST_258,108.236,-6.835,CR_LFINF-DUM_H:3,3,295,391000,Majalengka,Majalengka,Majalengka Wetan,Majalengka_Majalengka_Majalengka Wetan,residential
